,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
657,CENSUS,2017,END OF DEC,COUNTY,INDIANA,CASS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,43,49.7
658,CENSUS,2017,END OF DEC,COUNTY,INDIANA,ELKHART,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,196,49.7
660,CENSUS,2017,END OF DEC,COUNTY,INDIANA,KOSCIUSKO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,102,49.7
661,CENSUS,2017,END OF DEC,COUNTY,INDIANA,MARSHALL,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,200,49.7
662,CENSUS,2017,END OF DEC,COUNTY,INDIANA,MIAMI,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,92,49.7
663,CENSUS,2017,END OF DEC,COUNTY,INDIANA,ST. JOSEPH,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,281,49.7
665,CENSUS,2017,END OF DEC,COUNTY,INDIANA,ADAMS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,853,49.7
666,CENSUS,2017,END OF DEC,COUNTY,INDIANA,ALLEN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,188,49.7
667,CENSUS,2017,END OF DEC,COUNTY,INDIANA,DE KALB,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,92,49.7
668,CENSUS,2017,END OF DEC,COUNTY,INDIANA,HUNTINGTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,157,49.7
669,CENSUS,2017,END OF DEC,COUNTY,INDIANA,LAGRANGE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,449,49.7
670,CENSUS,2017,END OF DEC,COUNTY,INDIANA,NOBLE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,246,49.7
671,CENSUS,2017,END OF DEC,COUNTY,INDIANA,STEUBEN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,45,49.7
672,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WELLS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,37,49.7
673,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WHITLEY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,49.7
675,CENSUS,2017,END OF DEC,COUNTY,INDIANA,JASPER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,146,49.7
676,CENSUS,2017,END OF DEC,COUNTY,INDIANA,LA PORTE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,219,49.7
677,CENSUS,2017,END OF DEC,COUNTY,INDIANA,LAKE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,49.7
678,CENSUS,2017,END OF DEC,COUNTY,INDIANA,NEWTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,64,49.7
679,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PORTER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,430,49.7
680,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PULASKI,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,89,49.7
681,CENSUS,2017,END OF DEC,COUNTY,INDIANA,STARKE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,90,49.7
682,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WHITE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,16,49.7
683,CENSUS,2017,END OF DEC,COUNTY,INDIANA,BROWN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,65,49.7
684,CENSUS,2017,END OF DEC,COUNTY,INDIANA,CRAWFORD,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,43,49.7
686,CENSUS,2017,END OF DEC,COUNTY,INDIANA,HARRISON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,189,49.7
687,CENSUS,2017,END OF DEC,COUNTY,INDIANA,JACKSON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,36,49.7
688,CENSUS,2017,END OF DEC,COUNTY,INDIANA,LAWRENCE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,49,49.7
689,CENSUS,2017,END OF DEC,COUNTY,INDIANA,MONROE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,93,49.7
690,CENSUS,2017,END OF DEC,COUNTY,INDIANA,ORANGE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,41,49.7
691,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PERRY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,89,49.7
692,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WASHINGTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,80,49.7
693,CENSUS,2017,END OF DEC,COUNTY,INDIANA,CLARK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,54,49.7
694,CENSUS,2017,END OF DEC,COUNTY,INDIANA,DEARBORN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,213,49.7
695,CENSUS,2017,END OF DEC,COUNTY,INDIANA,FRANKLIN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,88,49.7
696,CENSUS,2017,END OF DEC,COUNTY,INDIANA,JEFFERSON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,282,49.7
697,CENSUS,2017,END OF DEC,COUNTY,INDIANA,JENNINGS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,98,49.7
698,CENSUS,2017,END OF DEC,COUNTY,INDIANA,OHIO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,25,49.7
699,CENSUS,2017,END OF DEC,COUNTY,INDIANA,RIPLEY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,318,49.7
700,CENSUS,2017,END OF DEC,COUNTY,INDIANA,SCOTT,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,111,49.7
701,CENSUS,2017,END OF DEC,COUNTY,INDIANA,SWITZERLAND,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,240,49.7
702,CENSUS,2017,END OF DEC,COUNTY,INDIANA,DAVIESS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,143,49.7
703,CENSUS,2017,END OF DEC,COUNTY,INDIANA,DUBOIS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,34,49.7
704,CENSUS,2017,END OF DEC,COUNTY,INDIANA,GIBSON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,15,49.7
705,CENSUS,2017,END OF DEC,COUNTY,INDIANA,GREENE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,150,49.7
707,CENSUS,2017,END OF DEC,COUNTY,INDIANA,MARTIN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,46,49.7
708,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PIKE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,33,49.7
709,CENSUS,2017,END OF DEC,COUNTY,INDIANA,SPENCER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,112,49.7
710,CENSUS,2017,END OF DEC,COUNTY,INDIANA,SULLIVAN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,36,49.7
711,CENSUS,2017,END OF DEC,COUNTY,INDIANA,VANDERBURGH,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,6,49.7
712,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WARRICK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,19,49.7
713,CENSUS,2017,END OF DEC,COUNTY,INDIANA,CLAY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,160,49.7
714,CENSUS,2017,END OF DEC,COUNTY,INDIANA,FOUNTAIN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,308,49.7
715,CENSUS,2017,END OF DEC,COUNTY,INDIANA,MONTGOMERY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,39,49.7
716,CENSUS,2017,END OF DEC,COUNTY,INDIANA,OWEN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,46,49.7
717,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PARKE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,157,49.7
718,CENSUS,2017,END OF DEC,COUNTY,INDIANA,PUTNAM,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,198,49.7
719,CENSUS,2017,END OF DEC,COUNTY,INDIANA,TIPPECANOE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,141,49.7
720,CENSUS,2017,END OF DEC,COUNTY,INDIANA,VERMILLION,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,65,49.7
721,CENSUS,2017,END OF DEC,COUNTY,INDIANA,VIGO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,78,49.7
722,CENSUS,2017,END OF DEC,COUNTY,INDIANA,WARREN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,45,49.7
723,CENSUS,2017,END OF DEC,COUNTY,IOWA,BOONE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,84,2.4
726,CENSUS,2017,END OF DEC,COUNTY,IOWA,HAMILTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,35,2.4
727,CENSUS,2017,END OF DEC,COUNTY,IOWA,HARDIN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,160,2.4
730,CENSUS,2017,END OF DEC,COUNTY,IOWA,POLK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,320,2.4
731,CENSUS,2017,END OF DEC,COUNTY,IOWA,POWESHIEK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,122,2.4
732,CENSUS,2017,END OF DEC,COUNTY,IOWA,STORY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,309,2.4
734,CENSUS,2017,END OF DEC,COUNTY,IOWA,WEBSTER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,172,2.4
735,CENSUS,2017,END OF DEC,COUNTY,IOWA,BENTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,32,2.4
736,CENSUS,2017,END OF DEC,COUNTY,IOWA,CEDAR,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,192,2.4
737,CENSUS,2017,END OF DEC,COUNTY,IOWA,CLINTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,285,2.4
738,CENSUS,2017,END OF DEC,COUNTY,IOWA,IOWA,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,53,2.4
740,CENSUS,2017,END OF DEC,COUNTY,IOWA,JOHNSON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,220,2.4
741,CENSUS,2017,END OF DEC,COUNTY,IOWA,JONES,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,232,2.4
742,CENSUS,2017,END OF DEC,COUNTY,IOWA,LINN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,319,2.4
743,CENSUS,2017,END OF DEC,COUNTY,IOWA,MUSCATINE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,29,2.4
744,CENSUS,2017,END OF DEC,COUNTY,IOWA,SCOTT,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,116,2.4
745,CENSUS,2017,END OF DEC,COUNTY,IOWA,BUTLER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,273,2.4
746,CENSUS,2017,END OF DEC,COUNTY,IOWA,CERRO GORDO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,80,2.4
747,CENSUS,2017,END OF DEC,COUNTY,IOWA,FLOYD,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,66,2.4
748,CENSUS,2017,END OF DEC,COUNTY,IOWA,FRANKLIN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,8,2.4
750,CENSUS,2017,END OF DEC,COUNTY,IOWA,HUMBOLDT,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,75,2.4
752,CENSUS,2017,END OF DEC,COUNTY,IOWA,MITCHELL,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,23,2.4
753,CENSUS,2017,END OF DEC,COUNTY,IOWA,WINNEBAGO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,9,2.4
754,CENSUS,2017,END OF DEC,COUNTY,IOWA,WORTH,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,29,2.4
756,CENSUS,2017,END OF DEC,COUNTY,IOWA,ALLAMAKEE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,723,2.4
757,CENSUS,2017,END OF DEC,COUNTY,IOWA,BLACK HAWK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,99,2.4
758,CENSUS,2017,END OF DEC,COUNTY,IOWA,BREMER,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,236,2.4
759,CENSUS,2017,END OF DEC,COUNTY,IOWA,BUCHANAN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,222,2.4
760,CENSUS,2017,END OF DEC,COUNTY,IOWA,CHICKASAW,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,466,2.4
761,CENSUS,2017,END OF DEC,COUNTY,IOWA,CLAYTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,3021,2.4
762,CENSUS,2017,END OF DEC,COUNTY,IOWA,DELAWARE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,82,2.4
763,CENSUS,2017,END OF DEC,COUNTY,IOWA,DUBUQUE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,99,2.4
764,CENSUS,2017,END OF DEC,COUNTY,IOWA,FAYETTE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,2.4
765,CENSUS,2017,END OF DEC,COUNTY,IOWA,HOWARD,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,783,2.4
766,CENSUS,2017,END OF DEC,COUNTY,IOWA,WINNESHIEK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,359,2.4
767,CENSUS,2017,END OF DEC,COUNTY,IOWA,BUENA VISTA,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,219,2.4
768,CENSUS,2017,END OF DEC,COUNTY,IOWA,CHEROKEE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,48,2.4
769,CENSUS,2017,END OF DEC,COUNTY,IOWA,CLAY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,22,2.4
772,CENSUS,2017,END OF DEC,COUNTY,IOWA,LYON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,74,2.4
773,CENSUS,2017,END OF DEC,COUNTY,IOWA,O BRIEN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,172,2.4
774,CENSUS,2017,END OF DEC,COUNTY,IOWA,OSCEOLA,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,26,2.4
775,CENSUS,2017,END OF DEC,COUNTY,IOWA,PALO ALTO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,2.4
776,CENSUS,2017,END OF DEC,COUNTY,IOWA,PLYMOUTH,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,19,2.4
777,CENSUS,2017,END OF DEC,COUNTY,IOWA,POCAHONTAS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,28,2.4
778,CENSUS,2017,END OF DEC,COUNTY,IOWA,SIOUX,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,66,2.4
779,CENSUS,2017,END OF DEC,COUNTY,IOWA,APPANOOSE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,38,2.4
780,CENSUS,2017,END OF DEC,COUNTY,IOWA,CLARKE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,65,2.4
781,CENSUS,2017,END OF DEC,COUNTY,IOWA,DECATUR,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,22,2.4
782,CENSUS,2017,END OF DEC,COUNTY,IOWA,LUCAS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,77,2.4
783,CENSUS,2017,END OF DEC,COUNTY,IOWA,MADISON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,87,2.4
784,CENSUS,2017,END OF DEC,COUNTY,IOWA,MARION,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,181,2.4
785,CENSUS,2017,END OF DEC,COUNTY,IOWA,MONROE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,17,2.4
786,CENSUS,2017,END OF DEC,COUNTY,IOWA,RINGGOLD,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,101,2.4
787,CENSUS,2017,END OF DEC,COUNTY,IOWA,UNION,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,56,2.4
788,CENSUS,2017,END OF DEC,COUNTY,IOWA,WARREN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,126,2.4
789,CENSUS,2017,END OF DEC,COUNTY,IOWA,WAYNE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,92,2.4
790,CENSUS,2017,END OF DEC,COUNTY,IOWA,DAVIS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,105,2.4
791,CENSUS,2017,END OF DEC,COUNTY,IOWA,DES MOINES,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,12,2.4
792,CENSUS,2017,END OF DEC,COUNTY,IOWA,HENRY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,87,2.4
793,CENSUS,2017,END OF DEC,COUNTY,IOWA,JEFFERSON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,67,2.4
794,CENSUS,2017,END OF DEC,COUNTY,IOWA,KEOKUK,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,132,2.4
795,CENSUS,2017,END OF DEC,COUNTY,IOWA,LEE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,93,2.4
796,CENSUS,2017,END OF DEC,COUNTY,IOWA,LOUISA,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,40,2.4
797,CENSUS,2017,END OF DEC,COUNTY,IOWA,MAHASKA,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,86,2.4
798,CENSUS,2017,END OF DEC,COUNTY,IOWA,VAN BUREN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,126,2.4
799,CENSUS,2017,END OF DEC,COUNTY,IOWA,WAPELLO,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,38,2.4
800,CENSUS,2017,END OF DEC,COUNTY,IOWA,WASHINGTON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,263,2.4
801,CENSUS,2017,END OF DEC,COUNTY,IOWA,ADAIR,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,12,2.4
802,CENSUS,2017,END OF DEC,COUNTY,IOWA,ADAMS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,12,2.4
803,CENSUS,2017,END OF DEC,COUNTY,IOWA,CASS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,166,2.4
804,CENSUS,2017,END OF DEC,COUNTY,IOWA,FREMONT,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,27,2.4
805,CENSUS,2017,END OF DEC,COUNTY,IOWA,MILLS,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,98,2.4
806,CENSUS,2017,END OF DEC,COUNTY,IOWA,MONTGOMERY,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,21,2.4
808,CENSUS,2017,END OF DEC,COUNTY,IOWA,POTTAWATTAMIE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,69,2.4
810,CENSUS,2017,END OF DEC,COUNTY,IOWA,AUDUBON,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,12,2.4
811,CENSUS,2017,END OF DEC,COUNTY,IOWA,CALHOUN,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,3,2.4
813,CENSUS,2017,END OF DEC,COUNTY,IOWA,CRAWFORD,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,78,2.4
814,CENSUS,2017,END OF DEC,COUNTY,IOWA,GREENE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,4,2.4
815,CENSUS,2017,END OF DEC,COUNTY,IOWA,GUTHRIE,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,43,2.4
